state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,Election Year
Karnataka,Bangalore South,CHETAN CHAMAN,MALE,36,GENERAL,IND,COCONUT FARM,1106,1,1107,2215489,2019
Karnataka,Bangalore South,K.C.NAGABHUSHANA REDDY,MALE,51,GENERAL,IND,Balloon,641,0,641,2215489,2019
Karnataka,Bangalore South,PRASHANTHA.C,MALE,30,GENERAL,IND,Pen Nib with Seven Rays,2232,0,2232,2215489,2019
Karnataka,Bangalore South,BRAHMANAND.N,MALE,51,GENERAL,IND,Tiller,2700,1,2701,2215489,2019
Karnataka,Bangalore South,BHAGYA.S,FEMALE,43,GENERAL,IND,Battery Torch,1090,0,1090,2215489,2019
Karnataka,Bangalore South,MANOHAR IYER,MALE,40,GENERAL,IND,Tractor Chalata Kisan,2152,0,2152,2215489,2019
Karnataka,Bangalore South,MADESH.V,MALE,43,SC,IND,Gas Cylinder,495,0,495,2215489,2019
Karnataka,Bangalore South,KOLLUR MANJUNATHA NAIK,MALE,38,ST,IND,Batsman,463,0,463,2215489,2019
Karnataka,Bangalore South,YOGEESH NAGARAJ,MALE,25,GENERAL,IND,Helmet,281,0,281,2215489,2019
Karnataka,Bangalore South,G VENKATESH BHOVI,MALE,58,SC,IND,Bat,240,1,241,2215489,2019
Karnataka,Bangalore South,B.SREENIVASULU,MALE,41,GENERAL,IND,Cup & Saucer,368,0,368,2215489,2019
Karnataka,Bangalore South,SANTHOSH MIN.B,MALE,43,GENERAL,IND,DIAMOND,959,1,960,2215489,2019
Karnataka,Bangalore South,NOTA,,,,NOTA,,9917,21,9938,2215489,2019
Karnataka,Chikkballapur,Dr. C.S.Dwarakanath,MALE,65,GENERAL,BSP,Elephant,23418,28,23446,1808780,2019
Karnataka,Chikkballapur,B.N.Bache Gowda,MALE,76,GENERAL,BJP,Lotus,744475,1437,745912,1808780,2019
Karnataka,Chikkballapur,S.Varalakshmi,FEMALE,48,GENERAL,CPIM,"Hammer, Sickle and Star",18639,9,18648,1808780,2019
Karnataka,Chikkballapur,M.Veerappa Moily,MALE,79,GENERAL,INC,Hand,563396,406,563802,1808780,2019
Karnataka,Chikkballapur,D.Palya Khadar Subhan Khan,MALE,48,GENERAL,SAJP,Hat,4991,0,4991,1808780,2019
Karnataka,Chikkballapur,Nazir Ahmed,MALE,62,GENERAL,KKMP,Bread Toaster,1743,0,1743,1808780,2019
Karnataka,Chikkballapur,Nagendra Rao Shinde,MALE,43,GENERAL,KJP,COCONUT FARM,1288,0,1288,1808780,2019
Karnataka,Chikkballapur,S.R.Nageshareddy,MALE,36,GENERAL,ASP,Glass Tumbler,3549,1,3550,1808780,2019
Karnataka,Chikkballapur,Muniraju.G,MALE,30,SC,UPJP,Auto- Rickshaw,5092,1,5093,1808780,2019
Karnataka,Chikkballapur,AbdulKarim Desai,MALE,61,GENERAL,IND,Air Conditioner,832,0,832,1808780,2019
Karnataka,Chikkballapur,Alanguru Kanakalakshmi,FEMALE,30,SC,IND,Television,1018,2,1020,1808780,2019
Karnataka,Chikkballapur,Nasrulla,MALE,38,GENERAL,IND,Diesel Pump,1362,0,1362,1808780,2019
Karnataka,Chikkballapur,Nalina.K.S,FEMALE,26,GENERAL,IND,Ganna Kisan,3518,0,3518,1808780,2019
Karnataka,Chikkballapur,L. Nagaraj,MALE,62,GENERAL,IND,Gas Cylinder,1655,0,1655,1808780,2019
Karnataka,Chikkballapur,Phaniraj.S.V,MALE,38,GENERAL,IND,Table,2078,0,2078,1808780,2019
Karnataka,Chikkballapur,NOTA,,,,NOTA,,8015,10,8025,1808780,2019
Karnataka,Kolar,JAYAPRASAD M.G,MALE,64,SC,BSP,Elephant,9846,15,9861,1629961,2019
Karnataka,Kolar,K.H. MUNIYAPPA,MALE,71,SC,INC,Hand,498259,885,499144,1629961,2019
Karnataka,Kolar,S. MUNISWAMY,MALE,44,SC,BJP,Lotus,707930,1235,709165,1629961,2019
Karnataka,Kolar,ASHOK CHAKRAVARTHI M.B,MALE,38,SC,ASP,Ganna Kisan,7075,10,7085,1629961,2019
Karnataka,Kolar,G. CHIKKANARAYANA,MALE,43,SC,rpsn,Sewing Machine,1491,0,1491,1629961,2019
Karnataka,Kolar,RAMANJI. R,MALE,29,SC,UPJP,Auto- Rickshaw,3406,6,3412,1629961,2019
Karnataka,Kolar,DHANAMATNALLI VENKATESHAPPA,MALE,43,SC,RPI(A),Television,1014,1,1015,1629961,2019
Karnataka,Kolar,SARVESH N.M.,MALE,32,SC,PPOI,Pineapple,1407,0,1407,1629961,2019
Karnataka,Kolar,MEDIHALA CHALAVADI M CHANDRASHEKAR,MALE,41,SC,IND,Cup & Saucer,1453,1,1454,1629961,2019
Karnataka,Kolar,MUNIRAJAPPA. P,MALE,38,SC,IND,COCONUT FARM,1183,1,1184,1629961,2019
Karnataka,Kolar,Dr. RAMESH BABU. V.M.,MALE,44,SC,IND,Gas Cylinder,1490,4,1494,1629961,2019
Karnataka,Kolar,RAJ KUMARESAN. L,MALE,41,SC,IND,Football,2877,4,2881,1629961,2019
Karnataka,Kolar,C. SHANKARAPPA,MALE,53,SC,IND,Water Melon,2493,2,2495,1629961,2019
Karnataka,Kolar,N.C. SUBBARAYAPPA,MALE,56,SC,IND,Tractor Chalata Kisan,2574,0,2574,1629961,2019
Karnataka,Kolar,NOTA,,,,NOTA,,13873,16,13889,1629961,2019
Kerala,Kasaragod,Adv. Basheer Alady,MALE,45,GENERAL,BSP,Elephant,1903,7,1910,1363937,2019
Kerala,Kasaragod,Ravisha Thanthri Kuntar,MALE,52,GENERAL,BJP,Lotus,175340,709,176049,1363937,2019
Kerala,Kasaragod,Rajmohan Unnithan,MALE,65,GENERAL,INC,Hand,473983,978,474961,1363937,2019
Kerala,Kasaragod,K. P. Sathishchandran,MALE,61,GENERAL,CPIM,"Hammer, Sickle and Star",432347,2176,434523,1363937,2019
Kerala,Kasaragod,Govindan B Alinthazhe,MALE,41,ST,IND,Coat,2668,2,2670,1363937,2019
Kerala,Kasaragod,Narendra Kumar. K,MALE,42,ST,IND,Auto- Rickshaw,1053,1,1054,1363937,2019
Kerala,Kasaragod,Ranadivan. R. K,MALE,28,ST,IND,Football,1475,3,1478,1363937,2019
Kerala,Kasaragod,Rameshan Bandadka,MALE,29,ST,IND,Pot,1706,5,1711,1363937,2019
Kerala,Kasaragod,Saji,MALE,47,SC,IND,Helicopter,1277,1,1278,1363937,2019
Kerala,Kasaragod,NOTA,,,,NOTA,,4391,26,4417,1363937,2019
Kerala,Kannur,C. K. PADMANABHAN,MALE,70,GENERAL,BJP,Lotus,67620,889,68509,1266550,2019
Kerala,Kannur,P. K. SREEMATHI TEACHER,FEMALE,69,GENERAL,CPIM,"Hammer, Sickle and Star",432282,2900,435182,1266550,2019
Kerala,Kannur,K. SUDHAKARAN,MALE,70,GENERAL,INC,Hand,527685,2056,529741,1266550,2019
Kerala,Kannur,Adv. R. APARNA,FEMALE,27,GENERAL,SUCI(C),Television,2128,34,2162,1266550,2019
Kerala,Kannur,K.K. ABDUL JABBAR,MALE,45,GENERAL,SDPI,Auto- Rickshaw,8139,3,8142,1266550,2019
Kerala,Kannur,KURIAKOSE,MALE,44,GENERAL,SDC,Battery Torch,260,0,260,1266550,2019
Kerala,Kannur,PRAVEEN ARIMBRATHODIYIL,MALE,35,ST,IND,Boat with Man and Sail,318,0,318,1266550,2019
Kerala,Kannur,RADHAMANI NARAYANAKUMAR,FEMALE,47,GENERAL,IND,Pen Nib with Seven Rays,284,2,286,1266550,2019
Kerala,Kannur,"K. SREEMATHI, W/o SUDEEP KUMAR C. V",FEMALE,35,GENERAL,IND,Dish Antenna,576,5,581,1266550,2019
Kerala,Kannur,"P. SREEMATHI, W/o RAVEENDRAN",FEMALE,56,GENERAL,IND,Ring,795,1,796,1266550,2019
Kerala,Kannur,"K. SUDHAKARAN, S/o KUNHIRAMAN",MALE,65,GENERAL,IND,Pineapple,726,0,726,1266550,2019
Kerala,Kannur,"K. SUDHAKARAN, S/o KRISHNAN",MALE,46,GENERAL,IND,Glass Tumbler,2249,0,2249,1266550,2019
Kerala,Kannur,"SUDHAKARAN P. K, S/o KRISHNAPILLA",MALE,59,GENERAL,IND,DIAMOND,1062,0,1062,1266550,2019
Kerala,Kannur,NOTA,,,,NOTA,,3801,27,3828,1266550,2019
Kerala,Vadakara,P.JAYARAJAN,MALE,66,GENERAL,CPIM,"Hammer, Sickle and Star",439640,2452,442092,1288926,2019
Kerala,Vadakara,K. MURALEEDHARAN,MALE,62,GENERAL,INC,Hand,525004,1751,526755,1288926,2019
Kerala,Vadakara,ADV.V.K.SAJEEVAN,MALE,43,GENERAL,BJP,Lotus,79580,548,80128,1288926,2019
Kerala,Vadakara,JATHEESH.A.P,MALE,43,GENERAL,NALAP,Glass Tumbler,2829,4,2833,1288926,2019
Kerala,Vadakara,MUSTHAFA KOMMERI,MALE,37,GENERAL,SDPI,Cup & Saucer,5543,1,5544,1288926,2019
Kerala,Vadakara,ADVOCATE K.SUDHAKARAN,MALE,64,GENERAL,CPIM,Auto- Rickshaw,501,6,507,1288926,2019
Kerala,Vadakara,ALUVA ANEESH,MALE,38,GENERAL,IND,Scissors,241,0,241,1288926,2019
Kerala,Vadakara,JAYARAJAN PANDARAPARAMBIL,MALE,65,GENERAL,IND,Dish Antenna,690,0,690,1288926,2019
Kerala,Vadakara,C.O.T. NASEER,MALE,37,GENERAL,IND,Football,611,1,612,1288926,2019
Kerala,Vadakara,MURALEEDHARAN.K KUTTIYIL VEEDU,MALE,50,GENERAL,IND,Television,597,0,597,1288926,2019
Kerala,Vadakara,MURALEEDHARAN.K SANDRAM,MALE,49,GENERAL,IND,Frock,910,0,910,1288926,2019
Kerala,Vadakara,SANTHOSH KUMAR,MALE,50,GENERAL,IND,Gas Cylinder,1294,1,1295,1288926,2019
Kerala,Vadakara,NOTA,,,,NOTA,,3398,17,3415,1288926,2019
Kerala,Wayanad,Mohamed P K,MALE,60,GENERAL,BSP,Elephant,2669,22,2691,1359679,2019
Kerala,Wayanad,Rahul Gandhi,MALE,48,GENERAL,INC,Hand,705034,1333,706367,1359679,2019
Kerala,Wayanad,P.P. Suneer,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,273971,626,274597,1359679,2019
Kerala,Wayanad,Usha K,FEMALE,43,GENERAL,CPIM,Auto- Rickshaw,1399,25,1424,1359679,2019
Kerala,Wayanad,John P P,MALE,54,GENERAL,SDC,Battery Torch,542,2,544,1359679,2019
Kerala,Wayanad,Thushar Vellappally,MALE,50,GENERAL,BDJS,Pot,78590,226,78816,1359679,2019
Kerala,Wayanad,Babu Mani,MALE,52,GENERAL,SDPI,Cup & Saucer,5424,2,5426,1359679,2019
Kerala,Wayanad,Raghul Gandhi K S/o Krishnan P,MALE,30,GENERAL,AgIMK,BUCKET,844,1,845,1359679,2019
Kerala,Wayanad,K M Sivaprasad Gandhi,MALE,40,GENERAL,igp,Air Conditioner,319,1,320,1359679,2019
Kerala,Wayanad,Narukara Gopi,MALE,55,GENERAL,IND,Almirah,486,3,489,1359679,2019
Kerala,Wayanad,Thrissur Nazeer,MALE,52,GENERAL,IND,Harmonium,523,0,523,1359679,2019
Kerala,Wayanad,Dr. K Padmarajan,MALE,60,GENERAL,IND,Ring,1883,4,1887,1359679,2019
Kerala,Wayanad,Praveen K P,MALE,34,ST,IND,DIAMOND,1099,3,1102,1359679,2019
Kerala,Wayanad,Biju Kakkathode,MALE,28,ST,IND,Winnower,2090,0,2090,1359679,2019
Kerala,Wayanad,Mujeeb Rahman,MALE,35,GENERAL,IND,COCONUT FARM,2690,2,2692,1359679,2019
Kerala,Wayanad,Rahul Gandhi K E S/o Valsamma,MALE,33,GENERAL,IND,Hour Glass,2194,2,2196,1359679,2019
Kerala,Wayanad,Adv. Sreejith P R,MALE,33,GENERAL,IND,CHAIN,1206,2,1208,1359679,2019
Kerala,Wayanad,Shijo M Varghese,MALE,34,GENERAL,IND,Boat with Man and Sail,4110,1,4111,1359679,2019
Kerala,Wayanad,Siby Vayalil,MALE,48,GENERAL,IND,Jackfruit,2164,0,2164,1359679,2019
Kerala,Wayanad,Sebastian Wayanad,MALE,50,GENERAL,IND,Tractor Chalata Kisan,546,4,550,1359679,2019
Kerala,Wayanad,NOTA,,,,NOTA,,2132,23,2155,1359679,2019
Kerala,Kozhikode,Adv.PRAKASH BABU,MALE,39,GENERAL,BJP,Lotus,160352,864,161216,1318024,2019
Kerala,Kozhikode,A.PRADEEP KUMAR,MALE,55,GENERAL,CPIM,"Hammer, Sickle and Star",406075,2144,408219,1318024,2019
Kerala,Kozhikode,RAGHU.K,MALE,62,SC,BSP,Elephant,2295,4,2299,1318024,2019
Kerala,Kozhikode,M.K.RAGHAVAN,MALE,66,GENERAL,INC,Hand,491835,1609,493444,1318024,2019
Kerala,Kozhikode,A.SEKHAR,MALE,69,GENERAL,SUCI(C),Battery Torch,1027,4,1031,1318024,2019
Kerala,Kozhikode,NUSRATH JAHAN,FEMALE,51,GENERAL,IND,Auto- Rickshaw,547,11,558,1318024,2019
Kerala,Kozhikode,PRAKASH BABU CHAITHRAM,MALE,53,GENERAL,IND,Pineapple,569,2,571,1318024,2019
Kerala,Kozhikode,PRADEEP.V.K,MALE,45,GENERAL,IND,Pestle and Mortar,410,0,410,1318024,2019
Kerala,Kozhikode,PRADEEP KUMAR.E.T PEEDIKATHODI VEEDU,MALE,53,GENERAL,IND,Dish Antenna,759,1,760,1318024,2019
Kerala,Kozhikode,PRADEEPAN.N,MALE,47,GENERAL,IND,Boat with Man and Sail,550,1,551,1318024,2019
Kerala,Kozhikode,RAGHAVN.N ALLACHIPARAMBU,MALE,74,GENERAL,IND,Football,461,1,462,1318024,2019
Kerala,Kozhikode,RAGHAVAN.T THAYYULLAYIL,MALE,57,GENERAL,IND,Frock,1077,0,1077,1318024,2019
Kerala,Kozhikode,RAGHAVAN.P VADAKKE EDOLI,MALE,68,GENERAL,IND,Glass Tumbler,1158,2,1160,1318024,2019
Kerala,Kozhikode,RAGHAVAN NAIR MANIKKOTHU KUNNUMMAL,MALE,65,GENERAL,IND,Cup & Saucer,962,0,962,1318024,2019
Kerala,Kozhikode,NOTA,,,,NOTA,,3456,17,3473,1318024,2019
Kerala,Malappuram,Unnikrishnan,MALE,54,GENERAL,BJP,Lotus,82087,245,82332,1370544,2019
Kerala,Malappuram,P.K. Kunhalikutty,MALE,67,GENERAL,IUML,Ladder,589153,720,589873,1370544,2019
Kerala,Malappuram,Adv. Praveen Kumar,MALE,34,ST,BSP,Elephant,2287,7,2294,1370544,2019
Kerala,Malappuram,V.P. Sanu,MALE,30,GENERAL,CPIM,"Hammer, Sickle and Star",329103,617,329720,1370544,2019
Kerala,Malappuram,Abdul Majeed Faizy,MALE,48,GENERAL,SDPI,Auto- Rickshaw,19095,11,19106,1370544,2019
Kerala,Malappuram,Abdul Salam K.P,MALE,60,GENERAL,IND,Football,923,0,923,1370544,2019
Kerala,Malappuram,Nissar Methar,MALE,36,GENERAL,IND,Cup & Saucer,3685,2,3687,1370544,2019
Kerala,Malappuram,Sanu N.K,MALE,31,SC,IND,Ring,2200,3,2203,1370544,2019
Kerala,Malappuram,NOTA,,,,NOTA,,4464,16,4480,1370544,2019
Kerala,Ponnani,E. T. Mohammed Basheer,MALE,72,GENERAL,IUML,Ladder,521438,386,521824,1356803,2019
Kerala,Ponnani,Rema,FEMALE,61,GENERAL,BJP,Lotus,110430,173,110603,1356803,2019
Kerala,Ponnani,Adv. K.C. Nazeer,MALE,40,GENERAL,SDPI,Auto- Rickshaw,18114,10,18124,1356803,2019
Kerala,Ponnani,Anwar P.V. Alumkuzhi,MALE,30,GENERAL,IND,Cup & Saucer,1781,3,1784,1356803,2019
Kerala,Ponnani,P.V. Anvar Puthan Veetil,MALE,51,GENERAL,IND,Scissors,328208,343,328551,1356803,2019
Kerala,Ponnani,Anvar P.V. Raseena Manzil,MALE,43,GENERAL,IND,Stapler,3109,0,3109,1356803,2019
Kerala,Ponnani,Bindu,FEMALE,51,GENERAL,IND,Almirah,664,0,664,1356803,2019
Kerala,Ponnani,Muhammed Basheer Koyissery,MALE,65,GENERAL,IND,Bat,692,1,693,1356803,2019
Kerala,Ponnani,Muhammed Basheer Nechiyan,MALE,55,GENERAL,IND,Window,1315,0,1315,1356803,2019
Kerala,Ponnani,Muhammed Basheer Mangalassery,MALE,53,GENERAL,IND,T.V. Remote,1957,0,1957,1356803,2019
Kerala,Ponnani,Sameera PA,FEMALE,36,GENERAL,IND,CUTTING PLIERS,16288,0,16288,1356803,2019
Kerala,Ponnani,Poonthura Siraj,MALE,55,GENERAL,IND,Pot,6122,0,6122,1356803,2019
Kerala,Ponnani,NOTA,,,,NOTA,,6223,8,6231,1356803,2019
Kerala,Palakkad,KRISHNAKUMAR C,MALE,48,GENERAL,BJP,Lotus,217747,809,218556,1323010,2019
Kerala,Palakkad,M B RAJESH,MALE,48,GENERAL,CPIM,"Hammer, Sickle and Star",386773,864,387637,1323010,2019
Kerala,Palakkad,V K SREEKANDAN,MALE,49,GENERAL,INC,Hand,398714,560,399274,1323010,2019
Kerala,Palakkad,HARI ARUMBIL,MALE,35,SC,BSP,Elephant,2400,8,2408,1323010,2019
Kerala,Palakkad,THULASEEDHARAN PALLICKAL,MALE,50,SC,SDPI,Auto- Rickshaw,5746,3,5749,1323010,2019
Kerala,Palakkad,C CHANDRAN,MALE,60,SC,IND,Glass Tumbler,2623,1,2624,1323010,2019
Kerala,Palakkad,BALAKRISHNAN,MALE,36,GENERAL,IND,Television,973,1,974,1323010,2019
Kerala,Palakkad,RAJESH PALOLAM,MALE,34,GENERAL,IND,Dish Antenna,2233,1,2234,1323010,2019
Kerala,Palakkad,RAJESH S/O MANI,MALE,34,GENERAL,IND,Cup & Saucer,2128,0,2128,1323010,2019
Kerala,Palakkad,NOTA,,,,NOTA,,6646,19,6665,1323010,2019
Kerala,Alathur ,DR.JAYAN.C.KUTHANUR,MALE,40,SC,BSP,Elephant,5460,45,5505,1266794,2019
Kerala,Alathur ,DR. P.K.BIJU,MALE,44,SC,CPIM,"Hammer, Sickle and Star",373696,1151,374847,1266794,2019
Kerala,Alathur ,RAMYA HARIDAS,FEMALE,32,SC,INC,Hand,532493,1322,533815,1266794,2019
Kerala,Alathur ,T.V.BABU,MALE,61,SC,BDJS,Pot,89575,262,89837,1266794,2019
Kerala,Alathur ,KRISHNANKUTTY KUNISSERY,MALE,53,SC,IND,Pen Nib with Seven Rays,2699,17,2716,1266794,2019
Kerala,Alathur ,ADV.PRETHEEP KUMAR.P.K.,MALE,40,SC,IND,Glass Tumbler,4288,13,4301,1266794,2019
Kerala,Alathur ,NOTA,,,,NOTA,,7681,41,7722,1266794,2019
Kerala,Thrissur,NIKHIL CHANDRASEKHARAN,MALE,25,SC,BSP,Elephant,2548,3,2551,1337110,2019
Kerala,Thrissur,T. N. PRATHAPAN,MALE,58,GENERAL,INC,Hand,414541,548,415089,1337110,2019
Kerala,Thrissur,RAJAJI MATHEW THOMAS,MALE,64,GENERAL,CPI,Ears of Corn And Sickle,320887,569,321456,1337110,2019
Kerala,Thrissur,SURESH GOPI,MALE,60,GENERAL,BJP,Lotus,293405,417,293822,1337110,2019
Kerala,Thrissur,N. D. VENU,MALE,45,GENERAL,CPIM,Auto- Rickshaw,1328,2,1330,1337110,2019
Kerala,Thrissur,PRAVEEN K. P.,MALE,34,ST,IND,DIAMOND,1105,0,1105,1337110,2019
Kerala,Thrissur,SUVITH,MALE,29,SC,IND,Basket containing Fruits,1132,1,1133,1337110,2019
Kerala,Thrissur,SONU,MALE,29,GENERAL,IND,Football,1129,1,1130,1337110,2019
Kerala,Thrissur,NOTA,,,,NOTA,,4243,10,4253,1337110,2019
Kerala,Chalakudy,INNOCENT,MALE,71,GENERAL,CPIM,"Hammer, Sickle and Star",340581,589,341170,1230197,2019
Kerala,Chalakudy,JOHNSON N,MALE,30,GENERAL,BSP,Elephant,2128,3,2131,1230197,2019
Kerala,Chalakudy,BENNY BEHANAN,MALE,66,GENERAL,INC,Hand,472935,509,473444,1230197,2019
Kerala,Chalakudy,A N RADHAKRISHNAN,MALE,59,GENERAL,BJP,Lotus,153934,225,154159,1230197,2019
Kerala,Chalakudy,JOSE THOMAS,MALE,63,GENERAL,MCPI,COMPUTER,871,0,871,1230197,2019
Kerala,Chalakudy,MUJEEB RAHMAN T A,MALE,42,GENERAL,PDP,Pot,1467,0,1467,1230197,2019
Kerala,Chalakudy,P P MOIDEEN KUNJU,MALE,57,GENERAL,SDPI,Auto- Rickshaw,4685,2,4687,1230197,2019
Kerala,Chalakudy,ADV SUJA ANTONY,FEMALE,39,GENERAL,SUCI(C),Battery Torch,929,1,930,1230197,2019
Kerala,Chalakudy,JOHNSON K C,MALE,57,GENERAL,IND,Almirah,354,1,355,1230197,2019
Kerala,Chalakudy,NOBY AUGUSTINE,FEMALE,35,GENERAL,IND,Gas Stove,318,0,318,1230197,2019
Kerala,Chalakudy,FREDY JACKSON PEREIRA,MALE,30,GENERAL,IND,Key,681,1,682,1230197,2019
Kerala,Chalakudy,M R SATHYADEVAN,MALE,56,SC,IND,Coat,1432,0,1432,1230197,2019
Kerala,Chalakudy,SUBRAMANIAN,MALE,51,SC,IND,Dish Antenna,1000,0,1000,1230197,2019
Kerala,Chalakudy,NOTA,,,,NOTA,,7568,10,7578,1230197,2019
Kerala,Ernakulam,ALPHONS KANNANTHANAM,MALE,65,GENERAL,BJP,Lotus,137531,218,137749,1245972,2019
Kerala,Ernakulam,P A NIAMATHULLA,MALE,53,GENERAL,BSP,Elephant,1342,1,1343,1245972,2019
Kerala,Ernakulam,P RAJEEV,MALE,51,GENERAL,CPIM,"Hammer, Sickle and Star",321344,766,322110,1245972,2019
Kerala,Ernakulam,HIBI EDEN,MALE,35,GENERAL,INC,Hand,490854,409,491263,1245972,2019
Kerala,Ernakulam,ABDUL KHADER VAZHAKKALA,MALE,59,GENERAL,SMFB,Crane,932,0,932,1245972,2019
Kerala,Ernakulam,V M FAIZAL,MALE,40,GENERAL,SDPI,Gas Cylinder,4309,0,4309,1245972,2019
Kerala,Ernakulam,RAJEEV NAGAN,MALE,50,SC,APoI,Coat,821,0,821,1245972,2019
Kerala,Ernakulam,ADV VIVEK K VIJAYAN,MALE,36,GENERAL,RSPS,Cup & Saucer,379,0,379,1245972,2019
Kerala,Ernakulam,SHAJAHAN ABDULKHADAR,MALE,54,GENERAL,CPIM,Auto- Rickshaw,470,0,470,1245972,2019
Kerala,Ernakulam,ASWATHI RAJAPPAN,Other,25,SC,IND,Laptop,494,0,494,1245972,2019
Kerala,Ernakulam,KUMAR,MALE,64,SC,IND,Latch,603,1,604,1245972,2019
Kerala,Ernakulam,LAILA RASHEED,FEMALE,49,GENERAL,IND,Television,797,0,797,1245972,2019
Kerala,Ernakulam,SREEDHARAN,MALE,68,SC,IND,Pen Nib with Seven Rays,554,0,554,1245972,2019
Kerala,Ernakulam,NOTA,,,,NOTA,,5371,7,5378,1245972,2019
Kerala,Idukki,Adv. DEAN KURIAKOSE,MALE,37,GENERAL,INC,Hand,497697,796,498493,1204191,2019
Kerala,Idukki,LEETHESH P. T.,MALE,30,SC,BSP,Elephant,2886,20,2906,1204191,2019
Kerala,Idukki,BIJU KRISHNAN,MALE,49,GENERAL,BDJS,Pot,78504,144,78648,1204191,2019
Kerala,Idukki,M. SELVARAJ,MALE,60,SC,VCK,COCONUT FARM,1624,4,1628,1204191,2019
Kerala,Idukki,GOMATHY,FEMALE,40,GENERAL,IND,Hat,1981,4,1985,1204191,2019
Kerala,Idukki,"Adv, JOICE GEORGE",MALE,49,GENERAL,IND,Battery Torch,326701,739,327440,1204191,2019
Kerala,Idukki,BABY K. A.,MALE,48,GENERAL,IND,Camera,1554,2,1556,1204191,2019
Kerala,Idukki,REJI NJALLANI,MALE,52,GENERAL,IND,Key,1324,0,1324,1204191,2019
Kerala,Idukki,NOTA,,,,NOTA,,5297,20,5317,1204191,2019
Kerala,Kottayam,Jijo Joseph,MALE,38,GENERAL,BSP,Elephant,7375,28,7403,1206698,2019
Kerala,Kottayam,Thomas Chazhikadan,MALE,66,GENERAL,KEC(M),Two Leaves,420294,752,421046,1206698,2019
Kerala,Kottayam,V.N. Vasavan,MALE,64,GENERAL,CPIM,"Hammer, Sickle and Star",313492,1295,314787,1206698,2019
Kerala,Kottayam,Adv. P.C Thomas,MALE,68,GENERAL,KEC,Television,154658,477,155135,1206698,2019
Kerala,Kottayam,E.V. Prakash,MALE,39,GENERAL,SUCI(C),Battery Torch,2202,14,2216,1206698,2019
Kerala,Kottayam,Ignatious Illimoottil,MALE,63,GENERAL,IND,Hat,1057,8,1065,1206698,2019
Kerala,Kottayam,Thomas J. Nidhiry,MALE,65,GENERAL,IND,Football,1491,5,1496,1206698,2019
Kerala,Kottayam,NOTA,,,,NOTA,,7150,41,7191,1206698,2019
Kerala,Alappuzha,Adv. A M ARIFF,MALE,54,GENERAL,CPIM,"Hammer, Sickle and Star",443003,2967,445970,1356701,2019
Kerala,Alappuzha,Adv. PRASANTHBHIM,MALE,33,SC,BSP,Elephant,2411,20,2431,1356701,2019
Kerala,Alappuzha,Dr. K. S. RADHAKRISHNAN,MALE,64,GENERAL,BJP,Lotus,186278,1451,187729,1356701,2019
Kerala,Alappuzha,Adv. SHANIMOL OSMAN,FEMALE,52,GENERAL,INC,Hand,433790,1706,435496,1356701,2019
Kerala,Alappuzha,A. AKHILESH,MALE,38,SC,APoI,Coat,1777,5,1782,1356701,2019
Kerala,Alappuzha,R. PARTHASARATHY VARMA,MALE,51,GENERAL,SUCI(C),Battery Torch,1125,8,1133,1356701,2019
Kerala,Alappuzha,VARKALA RAJ,MALE,57,GENERAL,PDP,Cup & Saucer,1688,1,1689,1356701,2019
Kerala,Alappuzha,K. S. SHAN,MALE,36,GENERAL,SDPI,Auto- Rickshaw,3593,2,3595,1356701,2019
